"","WKT","nombre","nombre_ev","clasificac","patio_de_j","apadrinada","observacio","fuente_geo","fuente_ins","ubicacion","decreto","fecha_decr","ordenanza_","fecha_orde","boletin_of","fecha_bole","BARRIO","COMUNA","Fech_padri","Vig_padri","Alc_conven","nom_mapa","id_ev_pub","area","perimeter","DGEV_Padri","Mant_2017","TAREAS","ESTADO","SUP_TOTAL","Canil","Posta_aero"
"51","MULTIPOLYGON (((-58.3663373591104 -34.6059626583331,-58.3664531893468 -34.6059721268783,-58.3664950523429 -34.6059361842122,-58.366579585559 -34.6059441853222,-58.3666068794522 -34.6059854120504,-58.3666675817651 -34.6059909598841,-58.3666701046171 -34.6059869946266,-58.3663673662611 -34.605679204471,-58.3663373591104 -34.6059626583331)))","","","PLAZOLETA","","","","USIG","USIG 2","MOREAU DE JUSTO, ALICIA - GORRITI, JUANA MANUELA - GUEMES, MACACHA","","","","","","","PUERTO MADERO",1,"","","","",594,442.035,30,"","","","",NA,"",""
"52","MULTIPOLYGON (((-58.3664052599585 -34.6053419285319,-58.3663944536519 -34.6054317239684,-58.3663791841271 -34.6055702047749,-58.3663712751573 -34.6056432318738,-58.366559203515 -34.6058366028761,-58.3665503335813 -34.6058071120566,-58.3665512744341 -34.6057711371154,-58.3665643571865 -34.6057349914121,-58.3665893935309 -34.6057059781287,-58.3666380772195 -34.6056825736664,-58.366672534009 -34.6056735843278,-58.3667039294617 -34.6056675680032,-58.3667799167229 -34.6056769147199,-58.366804978021 -34.6054696459542,-58.3668029294484 -34.6054522425719,-58.3668008746572 -34.605440249062,-58.3667943287651 -34.605423202803,-58.3667812156312 -34.6054076841797,-58.3667591120112 -34.605389273218,-58.3667310680278 -34.6053747346589,-58.3667014896077 -34.6053649736111,-58.3666721724974 -34.605362606261,-58.3664052599585 -34.6053419285319)))","","","PLAZOLETA","","","","USIG","USIG 2","MOREAU DE JUSTO, ALICIA - GORRITI, JUANA MANUELA - GUEMES, MACACHA","","","","","","","PUERTO MADERO",1,"","","","",595,1446.389,9900,"","","","",NA,"",""
"53","MULTIPOLYGON (((-58.366600652126 -34.6057699137114,-58.3665990103801 -34.6057897486344,-58.3666023168114 -34.6058082349853,-58.3666126400099 -34.6058253743929,-58.3667507112962 -34.6059683038015,-58.3667773394516 -34.6057282163624,-58.3666829118566 -34.6057213797433,-58.3666593478792 -34.6057214513622,-58.3666343333606 -34.6057315301071,-58.3666131793353 -34.605747562752,-58.366600652126 -34.6057699137114)))","","","PLAZOLETA","","","","USIG","USIG 2","MOREAU DE JUSTO, ALICIA - GORRITI, JUANA MANUELA - GUEMES, MACACHA","","","","","","","PUERTO MADERO",1,"","","","",596,279.275,9980,"","","","",NA,"",""
"54","MULTIPOLYGON (((-58.3668884911539 -34.6051908323761,-58.3668872373053 -34.6051862329955,-58.3668855324212 -34.6051828054008,-58.3668840957973 -34.6051807304862,-58.3668822993185 -34.6051787454537,-58.3668791543933 -34.6051762183743,-58.3668754693232 -34.6051741416939,-58.3668728623682 -34.6051730576709,-58.366869985289 -34.6051722439296,-58.3668671077955 -34.6051717908465,-58.3668642300948 -34.6051715180923,-58.366861262042 -34.6051716059256,-58.3668582937819 -34.605171874088,-58.3668554150453 -34.6051725029791,-58.3668527158736 -34.6051734025051,-58.3668501063289 -34.6051745725953,-58.366846506328 -34.6051767337183,-58.3668409251035 -34.6051811474003,-58.3668332686756 -34.6051913299877,-58.366827412558 -34.6052001615199,-58.3668203741885 -34.6052203528657,-58.3668184768905 -34.6052278350388,-58.3668174789714 -34.6052353179186,-58.3668172873844 -34.6052455063708,-58.3668192496444 -34.6052597539238,-58.3668211285997 -34.6052682308752,-58.3668232801674 -34.6052742735958,-58.3668272285259 -34.6052820308561,-58.3668309997034 -34.6052874436969,-58.366839174009 -34.605296196088,-58.3668435782767 -34.6052985438285,-58.3668462751732 -34.6052996279227,-58.3668490624222 -34.6053003514293,-58.3668519398164 -34.6053008946774,-58.3668548176251 -34.6053010772674,-58.3668577856825 -34.6053009894342,-58.3668607540508 -34.6053006311073,-58.3668635428538 -34.6053000021455,-58.3668662420295 -34.6052991026192,-58.3668688515779 -34.6052979325287,-58.366871281561 -34.6052964918032,-58.3668744322908 -34.6052939696682,-58.3668774938075 -34.6052908163107,-58.3668884911539 -34.6051908323761)))","","","PLAZOLETA","","","","USIG","USIG 2","MOREAU DE JUSTO, ALICIA - GORRITI, JUANA MANUELA - GUEMES, MACACHA","","","","","","","PUERTO MADERO",1,"","","","",597,72.509,0,"","","","",NA,"",""
"55","MULTIPOLYGON (((-58.3666237968968 -34.6048844251559,-58.3665897273959 -34.6048697916539,-58.3665629485608 -34.6048502048322,-58.3665450752126 -34.6048291823889,-58.366530362574 -34.6047969820197,-58.3665266060952 -34.6047788559676,-58.3665215813462 -34.6047686634034,-58.3665106204173 -34.6047587366532,-58.3664921893835 -34.6047534024084,-58.3664667418828 -34.6047492347674,-58.3664271478 -34.6050796569054,-58.3666324599147 -34.6050935237541,-58.366683007018 -34.6050917602494,-58.3667146728942 -34.6050850228171,-58.3667413052589 -34.6050756666438,-58.36676326324 -34.605064233003,-58.366782259387 -34.6050474773167,-58.3668019820765 -34.6050245910037,-58.3668135181467 -34.6050036818759,-58.3668202932155 -34.6049778099511,-58.3668381722607 -34.6048374376682,-58.3668171239847 -34.6048399457392,-58.3667963433432 -34.6048443474743,-58.3667823045913 -34.6048517299389,-58.3667544913963 -34.6048712737963,-58.3667252475901 -34.604883513187,-58.366692142998 -34.6048900691609,-58.3666610238783 -34.6048906758231,-58.3666237968968 -34.6048844251559)))","","","PLAZOLETA","","","","USIG","USIG 2","MOREAU DE JUSTO, ALICIA - GORRITI, JUANA MANUELA - GUEMES, MACACHA","","","","","","","PUERTO MADERO",1,"","","","",598,905.955,40,"","","","",NA,"",""
"56","MULTIPOLYGON (((-58.3634932978254 -34.6387075373887,-58.3633830448258 -34.6388875955805,-58.363430707102 -34.6389078311487,-58.3634991306848 -34.6387960833066,-58.3636428368757 -34.6388571510607,-58.3636852056528 -34.63878911155,-58.3634932978254 -34.6387075373887)),((-58.3638846021779 -34.6387017239015,-58.3637769551081 -34.6388853009626,-58.3637964696679 -34.6388936118891,-58.3639043870554 -34.6387096743734,-58.3638846021779 -34.6387017239015)),((-58.3637204187355 -34.6388369271205,-58.3637883149829 -34.6388658347249,-58.3638846021779 -34.6387017239015,-58.3638823525063 -34.6387019925711,-58.3638801928088 -34.6387022613136,-58.3638780330042 -34.6387026202201,-58.3638757831187 -34.6387030692176,-58.3638736231002 -34.6387036084521,-58.3638715530558 -34.6387041477595,-58.3638694827974 -34.6387048673949,-58.3638674125389 -34.6387055870303,-58.3638653422805 -34.6387063066656,-58.3638633617821 -34.6387072067019,-58.3638614712576 -34.6387081068111,-58.3638594907591 -34.6387090068473,-58.3638576899947 -34.6387100873575,-58.3638558892303 -34.6387111678676,-58.3638540883588 -34.6387123385417,-58.3638523774613 -34.6387135092887,-58.3638507564309 -34.6387147702726,-58.3638492252674 -34.6387161214935,-58.3638476941039 -34.6387174727144,-58.3638462529144 -34.6387188240082,-58.3638448115109 -34.6387203556301,-58.3638435501624 -34.6387217972337,-58.3638422887069 -34.6387233290014,-58.3638411171184 -34.6387249510061,-58.363840035611 -34.6387264829196,-58.3638390438635 -34.6387281952341,-58.3638385030562 -34.6387290062729,-58.3637975313571 -34.6387571944262,-58.3637518833318 -34.6387833951608,-58.3637204187355 -34.6388369271205)))","Bomberos Volunt. de La Boca","BOMBEROS VOLUNTARIOS DE LA BOCA","PLAZOLETA","","","","USIG","USIG 2","","","","","","","","BOCA",4,"","","","Plzta. Bomberos Volunt. de La Boca",613,377.568,9980,"","","","",NA,"",""
"57","MULTIPOLYGON (((-58.3633189042115 -34.5994106761186,-58.3633874850377 -34.5992151646968,-58.3634148242781 -34.5991395387506,-58.3634205115173 -34.5991214202705,-58.3634223233397 -34.5991103314848,-58.3634224271106 -34.5990987003211,-58.3634193000069 -34.5990814763164,-58.3634122152851 -34.5990647900798,-58.3634029736113 -34.5990469299462,-58.3633838405798 -34.5990281601144,-58.3633634461584 -34.5990113728765,-58.3633380155988 -34.5989945815343,-58.3633090752633 -34.5989798611165,-58.3632793226569 -34.5989675744774,-58.3632500175656 -34.5989570914901,-58.3632149524812 -34.5989503005531,-58.3631826722564 -34.5989460364893,-58.3631446332151 -34.5989444726602,-58.3631032611268 -34.598947594664,-58.3630674613207 -34.5989536064746,-58.3630438884842 -34.5989626938613,-58.3630258007974 -34.5989723267125,-58.3630119397637 -34.5989820531786,-58.3629991540224 -34.5989950264516,-58.362988702286 -34.5990115180542,-58.3629758914271 -34.5990454996826,-58.3629286891927 -34.5991861180501,-58.3628300591819 -34.5994659086265,-58.3627285385836 -34.5997557951884,-58.3626256698067 -34.6000444182399,-58.3625109737749 -34.6003708104869,-58.3624107250865 -34.6006481648917,-58.3622847437158 -34.6010094413492,-58.362172396763 -34.6013246547368,-58.3620256579874 -34.6017443404905,-58.3619106884325 -34.6020699203703,-58.3617847039349 -34.6024302044095,-58.3616228059043 -34.6028880167104,-58.3614785020067 -34.6032976954343,-58.361269943468 -34.6038871088589,-58.3611342133657 -34.6042694743479,-58.3611047975339 -34.6043486144078,-58.3610981161727 -34.6043699778627,-58.3610947681878 -34.604386655532,-58.3610947559977 -34.6043966637962,-58.3610957375075 -34.6044030663025,-58.3610975286703 -34.6044092891537,-58.3611001295961 -34.6044152421852,-58.3611034502381 -34.6044210154868,-58.3611074908161 -34.6044264287291,-58.3611232990941 -34.6044433928414,-58.3611387505942 -34.6044579222096,-58.361168920835 -34.6044978902507,-58.3611753831391 -34.6045087153838,-58.3611892144752 -34.6045243253729,-58.3612140982148 -34.6045480593706,-58.3612273073527 -34.6045576278076,-58.3612463583536 -34.604570537192,-58.3612600193777 -34.6045783027084,-58.3612785351501 -34.6045876050576,-58.361291479532 -34.6045930256944,-58.3613044244636 -34.6045979955072,-58.361314673362 -34.6046012499504,-58.3613261821494 -34.6046038742871,-58.3613376919236 -34.6046056871419,-58.3613501028233 -34.60460605811,-58.3614618849544 -34.604614265726,-58.3614688096843 -34.60461463213,-58.3614730375005 -34.6046140044851,-58.3614786153599 -34.6046125664785,-58.3614842862196 -34.6046086039391,-58.3614876183826 -34.6046049099533,-58.3614912241857 -34.6045980604324,-58.3614982669637 -34.6045752546224,-58.3615206536285 -34.6045074693853,-58.3617543036613 -34.6038442315116,-58.3633189042115 -34.5994106761186)))","Francisco Urondo","URONDO FRANCISCO","CANTERO CENTRAL","","GATORADE","no incluidos en el nomenclador de espacios verdes","USIG","USIG 2","DE LOS ITALIANOS, AV. - GUEMES, MACACHA, BOULEVARD - NOEL, CARLOS M., INT., AV. COSTANERA - SANCHEZ DE THOMPSON, MARIQUITA","","","","","","","PUERTO MADERO",1,"29-07-2013","29-07-2016","Instalación y mantenimiento de estaciones aeróbicas","Francisco Urondo",616,26614.278,8000,"","","","",NA,"",""
"58","MULTIPOLYGON (((-58.3883063352391 -34.6050715158252,-58.3879750991744 -34.6050659035372,-58.3879750726822 -34.6050954775251,-58.3879750700976 -34.6050983627922,-58.3879749826657 -34.6052963642989,-58.3879749732156 -34.6053069135563,-58.3879923173704 -34.6053224324959,-58.3882854099329 -34.6053401035424,-58.3883063352391 -34.6050715158252)))","Pza. de las Américas","AMÉRICAS, DE LAS","PLAZOLETA","SI","NO","","ESPACIOS VERDES","E.V.","SARMIENTO - PARANA","","","27.741","23/05/1973","14.557","13/06/1973","SAN NICOLAS",1,"","","","Plzta. de las Américas",622,855.489,30,"","","","",NA,"",""
"59","MULTIPOLYGON (((-58.3853887841458 -34.6157093913702,-58.385390956387 -34.6156948762643,-58.3853949272778 -34.615680722956,-58.385400606868 -34.6156669313882,-58.3853637391447 -34.6156545554877,-58.3853807701444 -34.61562156608,-58.3854205154775 -34.6156347552786,-58.3854230381491 -34.6156303388167,-58.3854249313434 -34.615625741627,-58.3854262849259 -34.6156210539309,-58.3854270089478 -34.6156162756716,-58.385427103409 -34.615611406849,-58.3854270150474 -34.6156096936678,-58.3854266626873 -34.6156016688051,-58.3854278379586 -34.6155952678708,-58.3854304520817 -34.6155892285057,-58.3854377491566 -34.6155771510857,-58.3854393721673 -34.6155729143825,-58.3854404556503 -34.6155684970087,-58.385290515585 -34.6155629019271,-58.3852868743543 -34.6158032781411,-58.385354426161 -34.6158035013164,-58.3853773123461 -34.6157614090089,-58.3853827220132 -34.6157477074355,-58.38538642306 -34.6157335539566,-58.3853883252873 -34.6157192190086,-58.3853887841458 -34.6157093913702)),((-58.3856098008467 -34.6160864187783,-58.3857234052019 -34.6160887446248,-58.3857227364627 -34.616033653704,-58.3856082310192 -34.6160331305772,-58.3856022947615 -34.6160326760034,-58.3855907837123 -34.6160299637938,-58.3855854788533 -34.6160276161641,-58.385579096017 -34.6160237350566,-58.3855736135112 -34.616018952873,-58.3855712772403 -34.616016336626,-58.3855692110685 -34.6160134500562,-58.3855666066172 -34.6160090303499,-58.3855649019956 -34.6160042505545,-58.3854646665906 -34.6160382693117,-58.3854636354694 -34.6160832607355,-58.3856098008467 -34.6160864187783)),((-58.3853356828514 -34.6160338596893,-58.3853385549194 -34.6158467702062,-58.3852862045284 -34.6158465566692,-58.3852833326778 -34.6160332854931,-58.3853356828514 -34.6160338596893)),((-58.3854084578363 -34.6159306674845,-58.3855040142599 -34.6158982687729,-58.3854570152897 -34.6158500911892,-58.385447675336 -34.6158341261612,-58.3854323239834 -34.6158017473888,-58.3854024117172 -34.6157576380061,-58.3853955612751 -34.6157730517927,-58.3853868225629 -34.6157877430663,-58.3853584539784 -34.6158249630176,-58.3853552917002 -34.6160340524517,-58.3854548750287 -34.6160242876174,-58.3854084578363 -34.6159306674845)),((-58.3856142041626 -34.615604492385,-58.3856146810814 -34.6155750990628,-58.3855338195756 -34.6155720725146,-58.3855340299295 -34.6155391626088,-58.3855301177266 -34.6155871276427,-58.3855258004186 -34.6155868544182,-58.3855214834443 -34.6155862205359,-58.3855173467023 -34.6155852261094,-58.3855133002433 -34.615583871082,-58.3855094339331 -34.6155822456749,-58.3855059277535 -34.6155802598376,-58.3855026018062 -34.6155779134564,-58.3854995458734 -34.6155753869169,-58.3854953226892 -34.6155706055264,-58.3854648310248 -34.6155694140879,-58.3854639276919 -34.6155735610825,-58.3854624847477 -34.615577617571,-58.3854605921413 -34.6155815836103,-58.3854581600904 -34.6155852788145,-58.3854552785443 -34.6155887032406,-58.3854520373684 -34.61559194711,-58.3854496069039 -34.6155939291898,-58.3854478942783 -34.6155978051783,-58.3854467211804 -34.6156018618375,-58.3854460877773 -34.6156059188384,-58.3854458989406 -34.6156155663192,-58.3854450838012 -34.6156216068237,-58.3854435491518 -34.6156275567082,-58.3854412950758 -34.615633325808,-58.3854382317074 -34.6156388239018,-58.3854179631397 -34.6156711801151,-58.3854398173758 -34.6156748907013,-58.3854387072411 -34.6157080705297,-58.3854097350535 -34.6157172489558,-58.3854251662205 -34.6157605376849,-58.385448880848 -34.6157950857022,-58.3854633338811 -34.615826201601,-58.3854724043227 -34.6158418057992,-58.3855322538873 -34.6159031555211,-58.3855818156862 -34.6160008349971,-58.3855846884858 -34.6160068778334,-58.385590619572 -34.6160129226027,-58.3855971826407 -34.6160164431657,-58.3856045566736 -34.6160184314445,-58.3856083343067 -34.6160187043252,-58.3856094388723 -34.6158941878708,-58.3856142041626 -34.615604492385)),((-58.385737526968 -34.6160891141924,-58.3857975223205 -34.6160903241646,-58.3857930768126 -34.6160339685606,-58.3857369484188 -34.6160337528352,-58.385737526968 -34.6160891141924)))","Pza. Monserrat","MONSERRAT","PLAZA","NO","NO","","ESPACIOS VERDES","E.V.","SAN JOSE - MEXICO - CHILE - SANTIAGO DEL ESTERO","2.285","21/04/1989","43.487","04/04/1989","18.527","08/05/1989","MONSERRAT",1,"","","","Pza. Monserrat",627,1354.854,0,"","","","",NA,"",""
"60","MULTIPOLYGON (((-58.3542426966372 -34.6225332138117,-58.3542417180248 -34.6225248276563,-58.3542396598168 -34.6225165307054,-58.3542365218964 -34.6225084131231,-58.3542324838249 -34.6225007455621,-58.3542273659242 -34.6224933475338,-58.3542214377119 -34.6224864897709,-58.3542146092316 -34.6224801721932,-58.3542070602791 -34.6224744851249,-58.3541988806935 -34.62246951881,-58.354190070592 -34.6224651830843,-58.3541807195788 -34.6224617485203,-58.3541710076841 -34.6224591251138,-58.3541610248641 -34.6224573129446,-58.354150861075 -34.6224563120928,-58.354140606038 -34.622456302967,-58.3541304399007 -34.6224571053986,-58.3541204525017 -34.6224588096321,-58.3541107337972 -34.6224614157475,-58.3541013738609 -34.6224648336607,-58.3540924627665 -34.6224689732878,-58.3540841803093 -34.6224739249531,-58.3540765267241 -34.6224795083284,-58.3540696818064 -34.6224858137382,-58.3540635559522 -34.6224925706098,-58.3540584189136 -34.6224998693478,-58.353642804933 -34.6231297473205,-58.3536402753973 -34.6231379500147,-58.3536387351544 -34.6231463339221,-58.3536383643551 -34.623154718875,-58.3536389829672 -34.6231631948768,-58.3536406813021 -34.6231714915152,-58.3536434593603 -34.6231796087902,-58.3536472273026 -34.623187456457,-58.3536519852473 -34.6231949443513,-58.3536576433552 -34.6232019822283,-58.3536641116692 -34.6232085700076,-58.3536714805005 -34.6232144372766,-58.3536794798593 -34.6232196739582,-58.3536881098633 -34.6232241898881,-58.3536972805553 -34.6232279849857,-58.3537068122563 -34.6232308787618,-58.353716704848 -34.6232329613804,-58.3537268683729 -34.6232342327611,-58.3537370330766 -34.6232346024985,-58.3537472889163 -34.6232340706731,-58.3537573660195 -34.6232326370436,-58.3537671743109 -34.6232303916942,-58.3537767139081 -34.6232272444605,-58.3537857147032 -34.6232233754303,-58.3537942667711 -34.6232186945197,-58.3538021900794 -34.6232132917323,-58.3538093045957 -34.6232072570721,-58.3538156103199 -34.6232005905391,-58.3538180429347 -34.6231977074513,-58.3542329304146 -34.6225723364595,-58.3542361767118 -34.622566298334,-58.3542393356328 -34.6225582765149,-58.3542415952222 -34.6225500735674,-58.3542426857277 -34.6225415990873,-58.3542426966372 -34.6225332138117)),((-58.3534488000778 -34.6235163787642,-58.3534361660466 -34.6234782279312,-58.3534306744986 -34.6234813787642,-58.3534255421894 -34.6234849807405,-58.3534209491524 -34.623488943857,-58.3533928343873 -34.6235255253904,-58.3534278041434 -34.6235436797538,-58.3534488000778 -34.6235163787642)),((-58.353304702283 -34.6237110045995,-58.3533610237231 -34.6236364891861,-58.353321917899 -34.6236167983015,-58.3532914588203 -34.623657435104,-58.353289652683 -34.6236627531801,-58.3532880178219 -34.6236746534067,-58.3532884598001 -34.6236806046496,-58.3532907859216 -34.6236903444846,-58.353295271741 -34.6236995452706,-58.3533002105454 -34.6237063120255,-58.353304702283 -34.6237110045995)),((-58.3533386864649 -34.6237261826808,-58.3533452519673 -34.6237272705389,-58.3533591949584 -34.6237276436949,-58.3533661226577 -34.6237269285896,-58.3533752111187 -34.6237248629554,-58.3533878118362 -34.6237198250448,-58.353397085177 -34.6237139726724,-58.3534019483374 -34.6237098294703,-58.3534309649843 -34.6236715356213,-58.3533939267367 -34.6236529285839,-58.3533386864649 -34.6237261826808)),((-58.3534677515491 -34.6234703217566,-58.3534798480925 -34.6235067589827,-58.353527084805 -34.6234999487774,-58.3535236731476 -34.6234948063565,-58.3535197209186 -34.623490294602,-58.3535153184297 -34.6234861431018,-58.3535103756053 -34.6234824419394,-58.3535049825211 -34.6234791010312,-58.3534992288984 -34.623476300786,-58.3534932046947 -34.6234740412844,-58.3534868200705 -34.6234722322815,-58.3534802547044 -34.6234710542668,-58.3534735986722 -34.6234704171567,-58.3534677515491 -34.6234703217566)),((-58.3535000807111 -34.623581433172,-58.3535275648 -34.6235455723644,-58.3535300903445 -34.6235404352572,-58.3535318964639 -34.6235351171774,-58.3535330729977 -34.6235297083697,-58.3535334367247 -34.6235267332719,-58.3534848502789 -34.6235338127642,-58.3534631333909 -34.6235621049221,-58.3535000807111 -34.623581433172)))","Ciudad de Salamanca","CIUDAD de SALAMANCA","CANTERO CENTRAL","NO","NO","","ESPACIOS VERDES","E.V.","ESPAÑA, AV. Y PAREJA, FRANCISCO, ALFEREZ DE NAVIO","","","26.818","05/07/1972","14.334","13/07/1972","BOCA",4,"","","","Ciudad de Salamanca",629,1762.692,0,"","","","",NA,"",""
